timestamp,agent_id,x,y,z,yaw_deg
1777973371.1847,3,1.7404,0.5561,0.4629,-0.45
1777973371.1847,7,2.4404,1.4702,0.5924,-0.55
1777973371.2847,1,1.7222,0.7747,0.4682,3.52
1777973371.2847,2,1.1579,0.4097,0.3551,-0.92
1777973371.2847,3,1.6390,0.5570,0.4203,3.68
1777973371.2847,7,2.4401,1.4530,0.5884,-0.78
1777973371.3846,1,1.6874,0.7640,0.4694,4.59
1777973371.3846,2,1.1979,0.4057,0.3635,-1.33
1777973371.3846,3,1.5993,0.5627,0.3962,3.95
1777973371.3846,7,2.4401,1.4530,0.5884,-0.78
1777973371.4849,1,1.6716,0.7513,0.4759,3.40
1777973371.4849,2,1.2207,0.4022,0.3725,-1.88
1777973371.4849,3,1.5817,0.5599,0.3940,4.28
1777973371.4849,7,2.4427,1.4006,0.5826,-1.64
1777973371.5846,1,1.6474,0.7536,0.4706,5.73
1777973371.5846,2,1.2093,0.4020,0.3511,2.90
1777973371.5846,3,1.5728,0.5476,0.4095,7.30
1777973371.5846,7,2.4517,1.3786,0.5753,-0.36
1777973371.6847,1,1.6397,0.7444,0.4786,7.28
1777973371.6847,2,1.2198,0.3927,0.3652,0.55
1777973371.6847,3,1.5696,0.5252,0.4295,9.12
1777973371.6847,7,2.4505,1.3587,0.5750,-1.62
1777973371.7847,1,1.6211,0.7434,0.4828,5.02
1777973371.7847,2,1.2156,0.3801,0.3624,2.03
1777973371.7847,3,1.5575,0.5339,0.4078,9.45
1777973371.7847,7,2.4514,1.3203,0.5724,1.26
1777973371.8847,1,1.6038,0.7557,0.4686,5.90
1777973371.8847,2,1.2156,0.3801,0.3624,2.03
1777973371.8847,3,1.5575,0.5339,0.4078,9.45
1777973371.8847,7,2.4514,1.3203,0.5724,1.26
1777973371.9847,1,1.5670,0.7467,0.4718,4.31
1777973371.9847,2,1.2297,0.3748,0.3539,0.87
1777973371.9847,3,1.5856,0.5273,0.4298,5.51
1777973371.9847,7,2.4817,1.3165,0.5436,0.03
1777973372.0846,1,1.5670,0.7467,0.4718,4.31
1777973372.0846,2,1.2390,0.3758,0.3460,0.64
1777973372.0846,3,1.5927,0.5397,0.4145,5.72
1777973372.0846,7,2.4643,1.2635,0.5583,0.27
